,id,element,type,gen,step,min_lvl_min_atk,min_lvl_max_atk,max_lvl_min_atk,max_lvl_max_atk,min_lvl_min_def,min_lvl_max_def,max_lvl_min_def,max_lvl_max_def,min_lvl_min_hp,min_lvl_max_hp,max_lvl_min_hp,max_lvl_max_hp
id,506,Dark,,1,Transcendence,14,29,102,205,7,14,51,146,122,245,430,861
id,506,Dark,,1,Advent,14,29,44,89,7,14,22,59,122,245,227,455
id,507,Dark,,1,Know,12,24,100,200,4,9,48,141,112,224,288,576
id,507,Dark,,1,Capsule,12,24,100,200,4,9,48,141,112,224,288,576
id,507,Dark,,1,Awakening,12,24,100,200,4,9,48,141,112,224,288,576
id,507,Dark,,1,Transcendence,12,24,100,200,4,9,48,141,112,224,288,576
id,507,Dark,,1,Advent,12,24,42,84,4,9,19,54,112,224,172,344
id,508,Dark,,1,Know,14,29,102,205,4,9,48,141,112,224,288,576
id,508,Dark,,1,Capsule,14,29,102,205,4,9,48,141,112,224,288,576
id,508,Dark,,1,Awakening,14,29,102,205,4,9,48,141,112,224,288,576
id,508,Dark,,1,Transcendence,14,29,102,205,4,9,48,141,112,224,288,576
id,508,Dark,,1,Advent,14,29,44,89,4,9,19,54,112,224,172,344
id,509,Dark,,1,Know,14,29,102,205,4,9,48,141,114,229,290,625
id,509,Dark,,1,Capsule,14,29,102,205,4,9,48,141,114,229,290,625
id,509,Dark,,1,Awakening,14,29,102,205,4,9,48,141,114,229,290,625
id,509,Dark,,1,Transcendence,14,29,102,205,4,9,48,141,114,229,290,625
id,509,Dark,,1,Advent,14,29,44,89,4,9,19,54,114,229,174,364
id,510,Dark,,1,Know,14,29,102,249,4,9,48,141,114,229,290,625
id,510,Dark,,1,Capsule,14,29,102,249,4,9,48,141,114,229,290,625
id,510,Dark,,1,Awakening,14,29,102,249,4,9,48,141,114,229,290,625
id,510,Dark,,1,Transcendence,14,29,102,249,4,9,48,141,114,229,290,625
id,510,Dark,,1,Advent,14,29,44,104,4,9,19,54,114,229,174,364
id,511,Dark,,1,Know,17,34,105,254,7,14,51,146,117,234,337,674
id,511,Dark,,1,Capsule,17,34,105,254,7,14,51,146,117,234,337,674
id,511,Dark,,1,Awakening,17,34,105,254,7,14,51,146,117,234,337,674
id,511,Dark,,1,Transcendence,17,34,105,254,7,14,51,146,117,234,337,674
id,511,Dark,,1,Advent,17,34,47,109,7,14,22,59,117,234,192,384
id,512,Nightmare,,1,Know,7,14,51,146,8,17,52,149,114,229,422,889
id,512,Nightmare,,1,Capsule,7,14,51,146,8,17,52,149,114,229,422,889
id,512,Nightmare,,1,Awakening,7,14,51,146,8,17,52,149,114,229,422,889
id,512,Nightmare,,1,Transcendence,7,14,51,146,8,17,52,149,114,229,422,889
id,512,Nightmare,,1,Advent,7,14,22,59,8,17,23,62,114,229,219,454
id,513,Nightmare,,1,Know,7,14,51,146,9,19,53,151,114,229,466,933
id,513,Nightmare,,1,Capsule,7,14,51,146,9,19,53,151,114,229,466,933
id,513,Nightmare,,1,Awakening,7,14,51,146,9,19,53,151,114,229,466,933
id,513,Nightmare,,1,Transcendence,7,14,51,146,9,19,53,151,114,229,466,933
id,513,Nightmare,,1,Advent,7,14,22,59,9,19,24,64,114,229,234,469
id,514,Nightmare,,1,Know,7,14,51,146,12,24,56,156,127,254,479,1002
id,514,Nightmare,,1,Capsule,7,14,51,146,12,24,56,156,127,254,479,1002
id,514,Nightmare,,1,Awakening,7,14,51,146,12,24,56,156,127,254,479,1002
id,514,Nightmare,,1,Transcendence,7,14,51,146,12,24,56,156,127,254,479,1002
id,514,Nightmare,,1,Advent,7,14,22,59,12,24,27,69,127,254,247,509
id,515,Nightmare,,1,Know,7,14,51,146,12,24,56,156,139,279,535,1071
id,515,Nightmare,,1,Capsule,7,14,51,146,12,24,56,156,139,279,535,1071
id,515,Nightmare,,1,Awakening,7,14,51,146,12,24,56,156,139,279,535,1071
id,515,Nightmare,,1,Transcendence,7,14,51,146,12,24,56,156,139,279,535,1071
id,515,Nightmare,,1,Advent,7,14,22,59,12,24,27,69,139,279,274,549
id,516,Nightmare,,1,Know,6,13,50,145,7,15,51,147,156,312,596,1192
id,516,Nightmare,,1,Capsule,6,13,50,145,7,15,51,147,156,312,596,1192
id,516,Nightmare,,1,Awakening,6,13,50,145,7,15,51,147,156,312,596,1192
id,516,Nightmare,,1,Transcendence,6,13,50,145,7,15,51,147,156,312,596,1192
id,516,Nightmare,,1,Advent,6,13,21,58,7,15,22,60,156,312,306,612
id,517,light,Workshop,1,Know,13,26,101,202,12,24,100,200,119,239,295,635
id,517,light,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,517,light,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,517,light,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,517,light,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,518,wind,,1,Know,9,18,53,150,7,15,51,147,115,231,511,1023
id,518,wind,,1,Capsule,9,18,53,150,7,15,51,147,115,231,511,1023
id,518,wind,,1,Awakening,9,18,53,150,7,15,51,147,115,231,511,1023
id,518,wind,,1,Transcendence,9,18,53,150,7,15,51,147,115,231,511,1023
id,518,wind,,1,Advent,9,18,24,63,7,15,22,60,115,231,250,501
id,519,Nightmare,Workshop,1,Know,12,24,56,112,9,19,53,151,82,164,390,824
id,519,Nightmare,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,519,Nightmare,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,519,Nightmare,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,519,Nightmare,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,520,Nightmare,Workshop,1,Know,12,24,56,156,10,20,54,152,89,179,397,839
id,520,Nightmare,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,520,Nightmare,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,520,Nightmare,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,520,Nightmare,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,521,Nightmare,Workshop,1,Know,14,28,58,160,10,21,54,153,99,199,451,903
